校代碼,學校名稱,班群,科目屬性,領域名稱,科目名稱代碼,科目名稱,"高一上
學分數","高一下
學分數","高二上
學分數","高二下
學分數","高三上
學分數","高三下
學分數",公私,隸屬,偏遠,縣市,規模分組,"全校班級總數
(含日夜間部)",全校普通科班級總數,高一普通科班級數
11302,私立康橋高中,S,1,2,3,補強-數學,1,1,1,1,2,2,私立,D,A,新北市,C,42,18,6
11302,私立康橋高中,B,1,3,9,補強-歷史,,,1,,,,私立,D,A,新北市,C,42,18,6
11302,私立康橋高中,B,1,3,0A,補強-地理,,,,1,,,私立,D,A,新北市,C,42,18,6
11306,私立金陵女中,A,1,1,2,補強-英語文,,,1,,2,,私立,D,A,新北市,C,44,17,5
11306,私立金陵女中,B,1,1,2,補強-英語文,,,,,1,,私立,D,A,新北市,C,44,17,5
11306,私立金陵女中,A,1,2,3,補強-數學,,,1,,2,,私立,D,A,新北市,C,44,17,5
11306,私立金陵女中,B,1,2,3,補強-數學,,,,,1,,私立,D,A,新北市,C,44,17,5
11309,財團法人南山高中,A,1,1,1,補強-國語文,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,B,1,1,1,補強-國語文,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,C,1,1,1,補強-國語文,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,D,1,1,1,補強-國語文,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,A,1,1,2,補強-英語文,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,B,1,1,2,補強-英語文,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,C,1,1,2,補強-英語文,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,D,1,1,2,補強-英語文,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,A,1,2,3,補強-數學,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,B,1,2,3,補強-數學,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,C,1,2,3,補強-數學,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11309,財團法人南山高中,D,1,2,3,補強-數學,,,2,2,2,2,私立,D,A,新北市,D,102,33,11
11315,私立東海高中,A,1,1,1,補強-國語文,1,1,1,1,,,私立,D,A,新北市,A,27,3,1
11315,私立東海高中,A,1,1,2,補強-英語文,1,1,1,1,,,私立,D,A,新北市,A,27,3,1
11316,私立格致高中,A,1,1,2,補強-英語文,,,2,2,,,私立,D,A,新北市,C,52,15,5
11316,私立格致高中,B,1,1,2,補強-英語文,,,,2,2,2,私立,D,A,新北市,C,52,15,5
11316,私立格致高中,A,1,2,3,補強-數學,,,2,2,,,私立,D,A,新北市,C,52,15,5
11316,私立格致高中,B,1,2,3,補強-數學,,,,2,2,2,私立,D,A,新北市,C,52,15,5
11316,私立格致高中,B,1,4,0C,補強-物理,,,,,1,1,私立,D,A,新北市,C,52,15,5
11316,私立格致高中,B,1,4,0D,補強-化學,,,,,1,1,私立,D,A,新北市,C,52,15,5
11317,私立醒吾高中,A,1,1,1,補強-國語文,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,B,1,1,1,補強-國語文,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,A,1,1,2,補強-英語文,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,B,1,1,2,補強-英語文,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,A,1,2,3,補強-數學,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,B,1,2,3,補強-數學,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,A,1,3,9,補強-歷史,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,A,1,3,0A,補強-地理,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,A,1,3,0B,補強-公民與社會,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,B,1,4,0C,補強-物理,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,B,1,4,0D,補強-化學,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,B,1,4,0E,補強-生物,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,A,1,4,0F,補強-地球科學,,,,,1,1,私立,D,A,新北市,A,37,5,1
11317,私立醒吾高中,B,1,4,0F,補強-地球科學,,,,,1,1,私立,D,A,新北市,A,37,5,1
11330,新北市林口康橋國際高中,S,1,1,2,補強-英語文,,,,,2,,私立,D,A,新北市,C,27,10,5
11330,新北市林口康橋國際高中,B,1,2,3,補強-數學,,,,,1,,私立,D,A,新北市,C,27,10,5
11330,新北市林口康橋國際高中,B,1,4,0C,補強-物理,,,,,1,,私立,D,A,新北市,C,27,10,5
11399,私立時雨高中,A,1,3,9,補強-歷史,,,,2,2,,私立,D,A,新北市,C,36,15,5
11399,私立時雨高中,A,1,3,0A,補強-地理,,,,2,2,,私立,D,A,新北市,C,36,15,5
11399,私立時雨高中,A,1,3,0B,補強-公民與社會,,,,2,2,,私立,D,A,新北市,C,36,15,5
13335,市立新店高中,C,1,4,0C,補強-物理,,,1,1,2,,公立,B,A,新北市,E,51,51,16
13335,市立新店高中,D,1,4,0C,補強-物理,,,,,,2,公立,B,A,新北市,E,51,51,16
13335,市立新店高中,C,1,4,0D,補強-化學,,,1,1,2,,公立,B,A,新北市,E,51,51,16
13335,市立新店高中,D,1,4,0D,補強-化學,,,,,,2,公立,B,A,新北市,E,51,51,16
13336,市立中和高中,D,1,1,1,補強-國語文,,,,,2,2,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,A,1,1,1,補強-國語文,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,B,1,1,1,補強-國語文,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,C,1,1,1,補強-國語文,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,D,1,1,2,補強-英語文,,,,,2,2,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,A,1,1,2,補強-英語文,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,B,1,1,2,補強-英語文,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,C,1,1,2,補強-英語文,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,D,1,2,3,補強-數學,,,,,2,2,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,A,1,2,3,補強-數學,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,B,1,2,3,補強-數學,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,C,1,2,3,補強-數學,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,A,1,3,9,補強-歷史,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,B,1,3,9,補強-歷史,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,A,1,3,0A,補強-地理,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,B,1,3,0A,補強-地理,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,A,1,3,0B,補強-公民與社會,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,B,1,3,0B,補強-公民與社會,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,D,1,4,0C,補強-物理,,,,,2,2,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,C,1,4,0C,補強-物理,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,D,1,4,0D,補強-化學,,,,,2,2,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,C,1,4,0D,補強-化學,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,D,1,4,0E,補強-生物,,,,,2,2,公立,B,A,新北市,E,54,54,18
13336,市立中和高中,C,1,4,0F,補強-地球科學,,,1,1,1,1,公立,B,A,新北市,E,54,54,18
13434,市立淡水商工,A,1,1,1,補強-國語文,,,1,1,1,1,公立,B,A,新北市,C,84,12,4
13434,市立淡水商工,A,1,1,2,補強-英語文,,,1,1,1,1,公立,B,A,新北市,C,84,12,4
13434,市立淡水商工,A,1,2,3,補強-數學,,,1,1,1,1,公立,B,A,新北市,C,84,12,4
13434,市立淡水商工,A,1,3,9,補強-歷史,,,1,1,1,1,公立,B,A,新北市,C,84,12,4
13434,市立淡水商工,A,1,3,0A,補強-地理,,,1,1,1,1,公立,B,A,新北市,C,84,12,4
14326,市立明德高中,A,1,1,1,補強-國語文,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,B,1,1,1,補強-國語文,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,A,1,1,2,補強-英語文,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,D,1,1,2,補強-英語文,,,,,1,1,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,B,1,1,2,補強-英語文,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,C,1,2,3,補強-數學,,,,,1,1,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,A,1,2,3,補強-數學,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,D,1,2,3,補強-數學,,,,,1,1,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,T,1,2,3,補強-數學,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,A,1,3,9,補強-歷史,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,B,1,3,9,補強-歷史,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,A,1,3,0A,補強-地理,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,B,1,3,0A,補強-地理,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,A,1,3,0B,補強-公民與社會,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,B,1,3,0B,補強-公民與社會,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,C,1,4,0C,補強-物理,,,,,1,1,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,D,1,4,0C,補強-物理,,,,,1,1,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,C,1,4,0D,補強-化學,,,,,1,1,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,D,1,4,0D,補強-化學,,,,,1,1,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,D,1,4,0E,補強-生物,,,,,1,1,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,B,1,5,0V,補強-美術,,,1,1,,,公立,B,B,新北市,D,60,36,10
14326,市立明德高中,A,1,7,13,補強-資訊科技,,,1,1,,,公立,B,B,新北市,D,60,36,10
14353,市立丹鳳高中,A,1,1,2,補強-英語文,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,D,1,1,2,補強-英語文,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,B,1,1,2,補強-英語文,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,S,1,1,2,補強-英語文,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,C,1,1,2,補強-英語文,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,A,1,2,3,補強-數學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,D,1,2,3,補強-數學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,B,1,2,3,補強-數學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,S,1,2,3,補強-數學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,C,1,2,3,補強-數學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,A,1,4,0C,補強-物理,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,D,1,4,0C,補強-物理,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,B,1,4,0C,補強-物理,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,S,1,4,0C,補強-物理,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,C,1,4,0C,補強-物理,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,A,1,4,0F,補強-地球科學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,D,1,4,0F,補強-地球科學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,B,1,4,0F,補強-地球科學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,S,1,4,0F,補強-地球科學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14353,市立丹鳳高中,C,1,4,0F,補強-地球科學,2,2,,,,,公立,B,A,新北市,D,99,27,8
14356,市立清水高中,C,1,3,9,補強-歷史,,,,,2,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,D,1,3,9,補強-歷史,,,,,2,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,C,1,3,0A,補強-地理,,,,,2,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,D,1,3,0A,補強-地理,,,,,2,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,C,1,3,0B,補強-公民與社會,,,,,2,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,D,1,3,0B,補強-公民與社會,,,,,2,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,A,1,4,0C,補強-物理,,,2,,,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,B,1,4,0C,補強-物理,,,2,,,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,A,1,4,0D,補強-化學,,,,2,,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,B,1,4,0D,補強-化學,,,,2,,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,A,1,4,0E,補強-生物,,,,,1,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,B,1,4,0E,補強-生物,,,,,1,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,A,1,4,0F,補強-地球科學,,,,,1,,公立,B,A,新北市,D,93,39,11
14356,市立清水高中,B,1,4,0F,補強-地球科學,,,,,1,,公立,B,A,新北市,D,93,39,11
14362,市立錦和高中,A,1,1,1,補強-國語文,,,,,1,1,公立,B,A,新北市,D,88,30,9
14362,市立錦和高中,B,1,1,1,補強-國語文,,,,,1,1,公立,B,A,新北市,D,88,30,9
14362,市立錦和高中,A,1,1,2,補強-英語文,,,,,1,1,公立,B,A,新北市,D,88,30,9
14362,市立錦和高中,B,1,1,2,補強-英語文,,,,,1,1,公立,B,A,新北市,D,88,30,9
14362,市立錦和高中,A,1,2,3,補強-數學,,,,,1,1,公立,B,A,新北市,D,88,30,9
14362,市立錦和高中,B,1,2,3,補強-數學,,,,,1,1,公立,B,A,新北市,D,88,30,9
14364,市立竹圍高中,B,1,3,9,補強-歷史,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,A,1,3,9,補強-歷史,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,B,1,3,0A,補強-地理,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,A,1,3,0A,補強-地理,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,B,1,3,0B,補強-公民與社會,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,A,1,3,0B,補強-公民與社會,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,B,1,4,0C,補強-物理,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,A,1,4,0C,補強-物理,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,B,1,4,0D,補強-化學,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
14364,市立竹圍高中,A,1,4,0D,補強-化學,,,1,1,1,1,公立,B,A,新北市,C,42,21,6
20302,國立宜蘭高中,A,1,1,2,補強-英語文,,,,,2,,公立,A,A,宜蘭縣,D,44,44,11
20302,國立宜蘭高中,C,1,2,3,補強-數學,,,,,1,1,公立,A,A,宜蘭縣,D,44,44,11
20302,國立宜蘭高中,B,1,4,0C,補強-物理,,,,,1,1,公立,A,A,宜蘭縣,D,44,44,11
21301,私立慧燈高中,B,1,1,1,補強-國語文,,,,,2,,私立,D,A,宜蘭縣,D,50,20,7
21301,私立慧燈高中,B,1,1,2,補強-英語文,,,,,2,,私立,D,A,宜蘭縣,D,50,20,7
21301,私立慧燈高中,B,1,2,3,補強-數學,,,,,2,,私立,D,A,宜蘭縣,D,50,20,7
21301,私立慧燈高中,A,1,3,9,補強-歷史,,,2,2,,,私立,D,A,宜蘭縣,D,50,20,7
21301,私立慧燈高中,A,1,3,0A,補強-地理,,,2,2,,,私立,D,A,宜蘭縣,D,50,20,7
21301,私立慧燈高中,A,1,3,0B,補強-公民與社會,,,2,2,,,私立,D,A,宜蘭縣,D,50,20,7
21301,私立慧燈高中,B,1,4,0C,補強-物理,,,,2,,,私立,D,A,宜蘭縣,D,50,20,7
21301,私立慧燈高中,B,1,4,0D,補強-化學,,,,2,,,私立,D,A,宜蘭縣,D,50,20,7
21310,私立中道高中,A,1,1,2,補強-英語文,1,,,1,,,私立,D,A,宜蘭縣,B,17,8,2
21310,私立中道高中,B,1,1,2,補強-英語文,1,,1,,,,私立,D,A,宜蘭縣,B,17,8,2
21310,私立中道高中,A,1,2,3,補強-數學,1,,,1,,,私立,D,A,宜蘭縣,B,17,8,2
21310,私立中道高中,B,1,2,3,補強-數學,1,,1,,,,私立,D,A,宜蘭縣,B,17,8,2
31312,桃園市治平高中,A,1,1,2,補強-英語文,,,,,2,3,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,B,1,1,2,補強-英語文,,,,,,3,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,C,1,1,2,補強-英語文,,,,,,3,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,A,1,2,3,補強-數學,,,,,,4,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,B,1,2,3,補強-數學,,,,,,3,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,C,1,2,3,補強-數學,,,,,,3,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,A,1,3,9,補強-歷史,,,,,,3,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,A,1,3,0A,補強-地理,,,,,,3,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,A,1,3,0B,補強-公民與社會,,,,,,3,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,B,1,4,0C,補強-物理,,,,2,,,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,C,1,4,0C,補強-物理,,,,2,,,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,B,1,4,0D,補強-化學,,,,2,,,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,C,1,4,0D,補強-化學,,,,2,,,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,B,1,4,0E,補強-生物,,,,2,,,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,C,1,4,0E,補強-生物,,,,2,,,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,B,1,4,0F,補強-地球科學,,,,,2,,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,C,1,4,0F,補強-地球科學,,,,,1,,私立,D,A,桃園市,D,161,23,7
31312,桃園市治平高中,A,1,7,12,補強-生活科技,,,,,,3,私立,D,A,桃園市,D,161,23,7
31318,桃園市啟英高中,A,1,1,2,補強-英語文,,2,,,2,2,私立,D,A,桃園市,B,153,11,3
31318,桃園市啟英高中,B,1,1,2,補強-英語文,,2,,,2,2,私立,D,A,桃園市,B,153,11,3
31318,桃園市啟英高中,A,1,2,3,補強-數學,,,,,2,2,私立,D,A,桃園市,B,153,11,3
31318,桃園市啟英高中,B,1,3,9,補強-歷史,,,2,2,,,私立,D,A,桃園市,B,153,11,3
31318,桃園市啟英高中,B,1,3,0A,補強-地理,,,,,2,2,私立,D,A,桃園市,B,153,11,3
31318,桃園市啟英高中,B,1,3,0B,補強-公民與社會,,,2,,,2,私立,D,A,桃園市,B,153,11,3
31318,桃園市啟英高中,A,1,4,0C,補強-物理,,2,,,,,私立,D,A,桃園市,B,153,11,3
31318,桃園市啟英高中,A,1,4,0E,補強-生物,,,2,,2,2,私立,D,A,桃園市,B,153,11,3
33306,市立武陵高中,A,1,2,3,補強-數學,,,,,2,,公立,B,A,桃園市,E,63,63,17
34319,市立平鎮高中,A,1,1,2,補強-英語文,,,,,2,,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,B,1,1,2,補強-英語文,,,,,2,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,C,1,1,2,補強-英語文,,,,,2,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,A,1,2,3,補強-數學,,,,,2,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,B,1,2,3,補強-數學,,,,,2,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,C,1,2,3,補強-數學,,,,,2,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,A,1,3,9,補強-歷史,,,,,,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,A,1,3,0A,補強-地理,,,,,,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,A,1,4,0C,補強-物理,,,,,,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,B,1,4,0C,補強-物理,,,,,,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,C,1,4,0C,補強-物理,,,,,,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,A,1,4,0D,補強-化學,,,,,,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,B,1,4,0D,補強-化學,,,,,,2,公立,B,A,桃園市,E,48,48,13
34319,市立平鎮高中,C,1,4,0D,補強-化學,,,,,,2,公立,B,A,桃園市,E,48,48,13
41305,私立忠信高中,A,1,1,2,補強-英語文,,,,,1,,私立,D,A,新竹縣,B,23,4,3
41305,私立忠信高中,B,1,1,2,補強-英語文,,,,,1,,私立,D,A,新竹縣,B,23,4,3
